,Symbol,Datetime,Interval,Open,High,Low,Close,Volume,Exchange
24,ADANIPOWER,2025-03-03 15:05:00+05:30,1minute,483.45,483.55,482.95,483.0,9260,NSE_EQ
25,ADANIPOWER,2025-03-03 15:04:00+05:30,1minute,483.75,483.9,483.05,483.45,8141,NSE_EQ
26,ADANIPOWER,2025-03-03 15:03:00+05:30,1minute,483.0,483.85,482.9,483.75,6558,NSE_EQ
27,ADANIPOWER,2025-03-03 15:02:00+05:30,1minute,482.35,483.45,482.1,482.95,14713,NSE_EQ
28,ADANIPOWER,2025-03-03 15:01:00+05:30,1minute,483.05,483.6,482.1,482.35,19530,NSE_EQ
29,ADANIPOWER,2025-03-03 15:00:00+05:30,1minute,483.75,484.15,483.0,483.15,13455,NSE_EQ
30,ADANIPOWER,2025-03-03 14:59:00+05:30,1minute,483.75,484.05,483.7,483.95,10113,NSE_EQ
31,ADANIPOWER,2025-03-03 14:58:00+05:30,1minute,484.7,484.75,483.4,483.6,16089,NSE_EQ
32,ADANIPOWER,2025-03-03 14:57:00+05:30,1minute,484.8,484.8,484.5,484.55,6507,NSE_EQ
33,ADANIPOWER,2025-03-03 14:56:00+05:30,1minute,485.2,485.3,484.8,484.8,10323,NSE_EQ
34,ADANIPOWER,2025-03-03 14:55:00+05:30,1minute,485.3,485.3,485.0,485.15,4009,NSE_EQ
35,ADANIPOWER,2025-03-03 14:54:00+05:30,1minute,485.0,485.3,484.9,485.25,2067,NSE_EQ
36,ADANIPOWER,2025-03-03 14:53:00+05:30,1minute,485.05,485.3,484.8,485.0,6017,NSE_EQ
37,ADANIPOWER,2025-03-03 14:52:00+05:30,1minute,485.0,485.15,484.8,484.85,4614,NSE_EQ
38,ADANIPOWER,2025-03-03 14:51:00+05:30,1minute,484.75,485.25,484.75,485.05,13357,NSE_EQ
39,ADANIPOWER,2025-03-03 14:50:00+05:30,1minute,484.75,485.0,484.65,484.75,3255,NSE_EQ
40,ADANIPOWER,2025-03-03 14:49:00+05:30,1minute,485.2,485.3,484.5,484.55,11990,NSE_EQ
41,ADANIPOWER,2025-03-03 14:48:00+05:30,1minute,485.4,485.5,485.0,485.35,2602,NSE_EQ
42,ADANIPOWER,2025-03-03 14:47:00+05:30,1minute,486.35,486.35,485.4,485.4,11726,NSE_EQ
43,ADANIPOWER,2025-03-03 14:46:00+05:30,1minute,485.9,486.35,485.7,486.25,2680,NSE_EQ
44,ADANIPOWER,2025-03-03 14:45:00+05:30,1minute,486.1,486.5,485.7,485.7,8908,NSE_EQ
45,ADANIPOWER,2025-03-03 14:44:00+05:30,1minute,486.0,486.2,485.75,486.0,5211,NSE_EQ
46,ADANIPOWER,2025-03-03 14:43:00+05:30,1minute,485.7,486.0,485.65,485.95,3462,NSE_EQ
47,ADANIPOWER,2025-03-03 14:42:00+05:30,1minute,486.0,486.35,485.65,485.8,2530,NSE_EQ
48,ADANIPOWER,2025-03-03 14:41:00+05:30,1minute,485.65,486.3,485.25,486.2,13457,NSE_EQ
49,ADANIPOWER,2025-03-03 14:40:00+05:30,1minute,485.2,485.85,484.75,485.55,16506,NSE_EQ
50,ADANIPOWER,2025-03-03 14:39:00+05:30,1minute,485.1,485.1,484.8,485.0,3350,NSE_EQ
51,ADANIPOWER,2025-03-03 14:38:00+05:30,1minute,485.2,485.4,484.8,484.9,4543,NSE_EQ
52,ADANIPOWER,2025-03-03 14:37:00+05:30,1minute,485.0,485.35,484.85,485.3,2682,NSE_EQ
53,ADANIPOWER,2025-03-03 14:36:00+05:30,1minute,485.35,485.45,484.4,485.0,13036,NSE_EQ
54,ADANIPOWER,2025-03-03 14:35:00+05:30,1minute,485.2,486.0,485.2,485.45,6724,NSE_EQ
55,ADANIPOWER,2025-03-03 14:34:00+05:30,1minute,485.15,485.45,485.05,485.1,5857,NSE_EQ
56,ADANIPOWER,2025-03-03 14:33:00+05:30,1minute,485.2,485.6,485.0,485.05,7141,NSE_EQ
57,ADANIPOWER,2025-03-03 14:32:00+05:30,1minute,485.75,485.75,485.0,485.0,9132,NSE_EQ
58,ADANIPOWER,2025-03-03 14:31:00+05:30,1minute,486.0,486.2,485.25,485.8,14650,NSE_EQ
59,ADANIPOWER,2025-03-03 14:30:00+05:30,1minute,486.3,486.4,486.0,486.15,1649,NSE_EQ
60,ADANIPOWER,2025-03-03 14:29:00+05:30,1minute,486.7,486.8,485.65,486.25,14383,NSE_EQ
61,ADANIPOWER,2025-03-03 14:28:00+05:30,1minute,486.2,486.8,486.2,486.7,8192,NSE_EQ
62,ADANIPOWER,2025-03-03 14:27:00+05:30,1minute,486.0,486.5,486.0,486.0,11503,NSE_EQ
63,ADANIPOWER,2025-03-03 14:26:00+05:30,1minute,485.6,486.0,485.55,485.95,764,NSE_EQ
64,ADANIPOWER,2025-03-03 14:25:00+05:30,1minute,485.6,485.95,485.0,485.65,4207,NSE_EQ
65,ADANIPOWER,2025-03-03 14:24:00+05:30,1minute,485.6,486.0,485.45,485.6,7082,NSE_EQ
66,ADANIPOWER,2025-03-03 14:23:00+05:30,1minute,485.6,486.0,485.25,485.65,10112,NSE_EQ
67,ADANIPOWER,2025-03-03 14:22:00+05:30,1minute,485.1,485.6,485.1,485.6,2601,NSE_EQ
68,ADANIPOWER,2025-03-03 14:21:00+05:30,1minute,485.0,485.3,485.0,485.3,2110,NSE_EQ
69,ADANIPOWER,2025-03-03 14:20:00+05:30,1minute,484.7,485.1,484.55,485.1,4515,NSE_EQ
70,ADANIPOWER,2025-03-03 14:19:00+05:30,1minute,484.85,485.0,484.65,484.85,2612,NSE_EQ
71,ADANIPOWER,2025-03-03 14:18:00+05:30,1minute,485.4,485.7,484.55,484.55,5645,NSE_EQ
72,ADANIPOWER,2025-03-03 14:17:00+05:30,1minute,484.4,485.8,484.35,485.65,16054,NSE_EQ
73,ADANIPOWER,2025-03-03 14:16:00+05:30,1minute,485.1,485.1,484.2,484.6,4214,NSE_EQ
74,ADANIPOWER,2025-03-03 14:15:00+05:30,1minute,485.6,485.7,484.7,485.15,5825,NSE_EQ
75,ADANIPOWER,2025-03-03 14:14:00+05:30,1minute,485.5,485.95,485.5,485.65,2793,NSE_EQ
